id,sku,name,brand,category,category_id,regular_price,shown_price,discount_rate,unit,status,image_url,product_url
52840,31674,Mandalina Murcot Kg,,Meyve ve Sebze,meyve-ve-sebze,69.0,69.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/mandalina-murcot-kg
73126,6412,Muz Yerli Kg,,Meyve ve Sebze,meyve-ve-sebze,77.9,77.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/muz-yerli-kg
38356,12677,Patates Kg.,,Meyve ve Sebze,meyve-ve-sebze,19.95,19.95,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/patates-kg-
39093,14026,Portakal Çavdır Kg,,Meyve ve Sebze,meyve-ve-sebze,69.0,69.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/portakal-cavdir-kg
38403,12725,Elma Kırmızı Kg,,Meyve ve Sebze,meyve-ve-sebze,165.0,165.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/elma-kirmizi-kg
46091,24822,Nar Ekşi Kg,,Meyve ve Sebze,meyve-ve-sebze,165.0,165.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/nar-eksi-kg
38347,12668,Salatalık Kg,,Meyve ve Sebze,meyve-ve-sebze,125.0,125.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/salatalik-kg
38742,13334,Avokado Adet,,Meyve ve Sebze,meyve-ve-sebze,69.0,69.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/avokado-adet
38374,12695,Ayva Kg,,Meyve ve Sebze,meyve-ve-sebze,199.0,199.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ayva-kg
38539,12957,Biber Kırmızı Kg,,Meyve ve Sebze,meyve-ve-sebze,145.0,145.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/biber-kirmizi-kg
38423,12747,Elma Golden Kg,,Meyve ve Sebze,meyve-ve-sebze,165.0,165.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/elma-golden-kg
38359,12680,Havuç Kg,,Meyve ve Sebze,meyve-ve-sebze,16.9,16.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/havuc-kg
73826,8069,Karnıbahar Kg,,Meyve ve Sebze,meyve-ve-sebze,34.9,34.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/karnibahar-kg
42600,20083,Limon Yatak Kg,,Meyve ve Sebze,meyve-ve-sebze,115.0,115.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/limon-yatak-kg
38379,12700,Maydanoz Adet,,Meyve ve Sebze,meyve-ve-sebze,16.9,16.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/maydanoz-adet
38357,12678,Soğan Kg,,Meyve ve Sebze,meyve-ve-sebze,12.95,12.95,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/sogan-kg
38368,12689,Domates Kg,,Meyve ve Sebze,meyve-ve-sebze,49.9,49.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/domates-kg
38377,12698,Kıvırcık Adet,,Meyve ve Sebze,meyve-ve-sebze,49.9,49.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/kivircik-adet
38410,12733,Patates Taze Kg,,Meyve ve Sebze,meyve-ve-sebze,67.9,67.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/patates-taze-kg
38369,12690,Pırasa Kg,,Meyve ve Sebze,meyve-ve-sebze,35.9,35.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/pirasa-kg
38429,12753,Portakal Sıkma Kg,,Meyve ve Sebze,meyve-ve-sebze,46.9,46.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/portakal-sikma-kg
38384,12705,Roka Adet,,Meyve ve Sebze,meyve-ve-sebze,19.95,19.95,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/roka-adet
38362,12683,Turp Kırmızı Kg,,Meyve ve Sebze,meyve-ve-sebze,33.9,33.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/turp-kirmizi-kg
38397,12719,Badem Çengelköy Kg,,Meyve ve Sebze,meyve-ve-sebze,255.0,255.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/badem-cengelkoy-kg
38348,12669,Biber Dolma Kg,,Meyve ve Sebze,meyve-ve-sebze,110.0,110.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/biber-dolma-kg
46481,25221,Domates Pembe Kg,,Meyve ve Sebze,meyve-ve-sebze,199.0,199.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/domates-pembe-kg
38355,12676,Kestane Kg,,Meyve ve Sebze,meyve-ve-sebze,750.0,750.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/kestane-kg
38351,12672,Biber Çarliston Kg,,Meyve ve Sebze,meyve-ve-sebze,77.9,77.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/biber-carliston-kg
41970,19306,Semizotu Demet,,Meyve ve Sebze,meyve-ve-sebze,99.0,99.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/semizotu-demet
38392,12714,Ananas Adet,,Meyve ve Sebze,meyve-ve-sebze,99.9,99.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ananas-adet
38346,12667,Kabak Kg,,Meyve ve Sebze,meyve-ve-sebze,135.0,135.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/kabak-kg
38352,12673,Patlıcan Kg,,Meyve ve Sebze,meyve-ve-sebze,125.0,125.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/patlican-kg
38430,12754,Elma Granny Smith Yerli Kg,,Meyve ve Sebze,meyve-ve-sebze,199.0,199.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/elma-granny-smith-yerli-kg
47799,26559,Soğan Arpacık 500gr,,Meyve ve Sebze,meyve-ve-sebze,199.0,199.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/sogan-arpacik-500gr
38421,12745,Armut Deveci Kg,,Meyve ve Sebze,meyve-ve-sebze,199.0,199.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/armut-deveci-kg
59787,38744,Ceviz Kabuklu Yerli Kg,,Meyve ve Sebze,meyve-ve-sebze,299.0,299.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ceviz-kabuklu-yerli-kg
38361,12682,Ispanak Kg,,Meyve ve Sebze,meyve-ve-sebze,35.9,35.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ispanak-kg
45158,23846,Erik Anjelika Kg,,Meyve ve Sebze,meyve-ve-sebze,255.0,255.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/erik-anjelika-kg
55966,34822,Domates Salkım Kg,,Meyve ve Sebze,meyve-ve-sebze,110.0,110.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/domates-salkim-kg
54129,32970,Biber Köy Kg,,Meyve ve Sebze,meyve-ve-sebze,165.0,165.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/biber-koy-kg
38381,12702,Dereotu Adet,,Meyve ve Sebze,meyve-ve-sebze,23.9,23.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/dereotu-adet
38380,12701,Göbek Salata Adet,,Meyve ve Sebze,meyve-ve-sebze,110.0,110.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/gobek-salata-adet
38401,12723,Muz İthal Kg,,Meyve ve Sebze,meyve-ve-sebze,199.0,199.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/muz-ithal-kg
38424,12748,Greyfurt Kg,,Meyve ve Sebze,meyve-ve-sebze,85.0,85.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/greyfurt-kg
64269,43417,Mango Yemeye Hazir Adet Verita Gurme,,Meyve ve Sebze,meyve-ve-sebze,155.0,155.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/mango-yemeye-hazir-adet-verita-gurme
38445,12782,Soğan Kırmızı Kg,,Meyve ve Sebze,meyve-ve-sebze,84.9,84.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/sogan-kirmizi-kg
45966,24695,Domates Kokteyl Kg,,Meyve ve Sebze,meyve-ve-sebze,135.0,135.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/domates-kokteyl-kg
38358,12679,Biber Sivri Kg,,Meyve ve Sebze,meyve-ve-sebze,77.9,77.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/biber-sivri-kg
39458,14804,Pazı Demet,,Meyve ve Sebze,meyve-ve-sebze,41.9,41.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/pazi-demet
73139,6475,Biber Dolmalık Renkli Kg,,Meyve ve Sebze,meyve-ve-sebze,285.0,285.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/biber-dolmalik-renkli-kg
55719,34570,Biber Kıl Sivri Kg,,Meyve ve Sebze,meyve-ve-sebze,299.0,299.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/biber-kil-sivri-kg
45978,24707,Domates Salkım Bostan Kg,,Meyve ve Sebze,meyve-ve-sebze,110.0,110.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/domates-salkim-bostan-kg
38408,12731,Fasulye Çalı Kg,,Meyve ve Sebze,meyve-ve-sebze,445.0,445.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/fasulye-cali-kg
38428,12752,Kivi Yerli Kg,,Meyve ve Sebze,meyve-ve-sebze,199.0,199.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/kivi-yerli-kg
49325,28092,Mantar Paket 400gr,,Meyve ve Sebze,meyve-ve-sebze,125.0,125.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/mantar-paket-400gr
38385,12706,Nane Adet,,Meyve ve Sebze,meyve-ve-sebze,24.9,24.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/nane-adet
38371,12692,Patlıcan Bostan Kg,,Meyve ve Sebze,meyve-ve-sebze,199.0,199.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/patlican-bostan-kg
45595,24303,Aydin Erüst Biber Meksika 250gr,,Meyve ve Sebze,meyve-ve-sebze,76.9,76.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/aydin-erust-biber-meksika-250gr
70807,50089,Aydın Erüst Cin Biberi 100gr,,Meyve ve Sebze,meyve-ve-sebze,99.0,99.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/aydin-erust-cin-biberi-100gr
46616,25361,Aydın Erüst Ispanak 150 g,,Meyve ve Sebze,meyve-ve-sebze,199.0,199.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/aydin-erust-ispanak-150-g
79696,57087,Aydın Erüst Kekik 25gr,,Meyve ve Sebze,meyve-ve-sebze,145.0,145.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/aydin-erust-kekik-25gr
52209,31027,Aydın Erüst Maskolin Salatası 150 Gr,,Meyve ve Sebze,meyve-ve-sebze,159.0,159.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/aydin-erust-maskolin-salatasi-150-gr
79693,57084,Aydın Erüst Taze Fesleğen 25gr,,Meyve ve Sebze,meyve-ve-sebze,99.0,99.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/aydin-erust-taze-feslegen-25gr
59068,38013,Bakla Kg,,Meyve ve Sebze,meyve-ve-sebze,165.0,165.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/bakla-kg
45840,24565,Brokoli Kg,,Meyve ve Sebze,meyve-ve-sebze,59.9,59.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/brokoli-kg
57584,36491,Canbaş Zencefil Ezmesi 100g,,Meyve ve Sebze,meyve-ve-sebze,169.0,169.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/canbaszencefil-ezmesi-100gr
57593,36500,Canbaş Zerdeçallı Zencefil Ezmesi 100g,,Meyve ve Sebze,meyve-ve-sebze,169.0,169.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/canbas-zerdecalli-zencefil-ezmesi-100g
80403,57784,Erbaa Narince Bağ Yaprağı 400Gr,,Meyve ve Sebze,meyve-ve-sebze,175.0,175.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/-erbaa-narince-bag-yapragi-400gr
80853,58280,Erüst Çiftlik Domates 2'li,,Meyve ve Sebze,meyve-ve-sebze,110.0,110.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/erust-ciftlik-domates-2li
65998,45188,Erüst Domates Mini 200gr,,Meyve ve Sebze,meyve-ve-sebze,86.9,86.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/erust-domates-mini-200gr
79241,56614,Erust Salkım Domates Kokteyl 300Gr,,Meyve ve Sebze,meyve-ve-sebze,115.0,115.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/erust-salkim-domates-kokteyl-300gr
38724,13292,Kereviz Kg,,Meyve ve Sebze,meyve-ve-sebze,49.0,49.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/kereviz-kg
40001,15869,Lahana Beyaz Kg,,Meyve ve Sebze,meyve-ve-sebze,29.9,29.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/lahana-beyaz-kg
38365,12686,Lahana Kırmızı Kg,,Meyve ve Sebze,meyve-ve-sebze,42.9,42.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/lahana-kirmizi-kg
45682,24392,Pancar Kg,,Meyve ve Sebze,meyve-ve-sebze,135.0,135.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/pancar-kg
74641,52315,Pekmez Adam Tokat Salamura Yaprak 700gr,,Meyve ve Sebze,meyve-ve-sebze,225.0,225.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/pekmez-adam-tokat-salamura-yaprak-700gr
77616,54944,Pepita Kokteyl Avokado 250gr,,Meyve ve Sebze,meyve-ve-sebze,135.0,135.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/-pepita-kokteyl-avokado-250gr
64285,43434,Pepita Limon Lime Kg,,Meyve ve Sebze,meyve-ve-sebze,325.0,325.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/pepita-limon-lime-kg-
64265,43412,Pepita Tatlı Patates Kg,,Meyve ve Sebze,meyve-ve-sebze,115.0,115.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/pepita-tatli-patates-kg
58425,37357,Sarımsak Kuru File Kg,,Meyve ve Sebze,meyve-ve-sebze,299.0,299.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/sarimsak-kuru-file-kg
71170,50458,Şifalıköy Kuru Dolma Biber 20 Adet,,Meyve ve Sebze,meyve-ve-sebze,195.0,195.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/sifalikoy-kuru-dolma-biber-20-adet
38360,12681,Soğan Taze Kg,,Meyve ve Sebze,meyve-ve-sebze,165.0,165.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/sogan-taze-kg
46090,24821,Turp Alabaş Adet,,Meyve ve Sebze,meyve-ve-sebze,85.0,85.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/turp-alabas-adet
38406,12729,Üzüm Beyaz Çekirdeksiz Kg,,Meyve ve Sebze,meyve-ve-sebze,525.0,525.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/uzum-beyaz-cekirdeksiz-kg
64262,43409,Verita Ahududu 125 gr,,Meyve ve Sebze,meyve-ve-sebze,455.0,455.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/verita-ahududu-125-gr
65556,44729,Verita Kuşkonmaz 300gr,,Meyve ve Sebze,meyve-ve-sebze,399.0,399.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/verita-kuskonmaz-300gr
51718,3052,Yer Elması Kg,,Meyve ve Sebze,meyve-ve-sebze,59.9,59.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/yer-elmasi-kg
81157,58604,Yörükana Dolmalık Kuru Biber 15'Li,,Meyve ve Sebze,meyve-ve-sebze,119.9,119.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/yorukana-dolmalik-kuru-biber-15li
45975,24704,Zencefil İthal Kg,,Meyve ve Sebze,meyve-ve-sebze,275.0,275.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/zencefil-ithal-kg
38419,12742,Armut Santa Maria Kg,,Meyve ve Sebze,meyve-ve-sebze,195.0,195.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/armut-santa-maria-kg
64268,43416,Avokado Yemeye Hazir Adet Verita Gurme,,Meyve ve Sebze,meyve-ve-sebze,119.0,119.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/avokado-yemeye-hazir-adet-verita-gurme
38390,12712,Aydın Erüst Akdeniz Salata 150gr,,Meyve ve Sebze,meyve-ve-sebze,145.0,145.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/aydin-erust-akdeniz-salata-150gr
46544,25289,Aydın Erüst Ispanak Orta Boy 700 Gr,,Meyve ve Sebze,meyve-ve-sebze,159.0,159.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/aydin-erust-ispanak-orta-boy-700-gr
38865,13572,Aydın Erüst Kereviz Sapı Adet,,Meyve ve Sebze,meyve-ve-sebze,166.0,166.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/aydin-erust-kereviz-sapi-adet
43883,21537,Elma Arapkızı Kg,,Meyve ve Sebze,meyve-ve-sebze,199.0,199.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/elma-arapkizi-kg
41617,18767,Elma Gala Kg,,Meyve ve Sebze,meyve-ve-sebze,185.0,185.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/elma-gala-kg
